season,team,position,status,full_name,first_name,last_name,gsis_id,pff_id,years_exp,week,game_type,rookie_year,team_number
2016,HOU,DB,ACT,Duke Thomas,Duke,Thomas,00-0032735,NA,0,1,REG,2016,13
2016,HOU,OL,ACT,Arturo Uzdavinis,Arturo,Uzdavinis,00-0032736,NA,0,1,REG,2016,13
2016,HOU,WR,ACT,Wendall Williams,Wendall,Williams,00-0032739,NA,0,1,REG,2016,13
2016,HOU,LB,ACT,Ryan Langford,Ryan,Langford,00-0032924,NA,0,1,REG,2016,13
2016,HOU,WR,ACT,Braxton Miller,Braxton,Miller,00-0033069,10719,0,1,REG,2016,13
2016,HOU,WR,ACT,Will Fuller,William,Fuller,00-0033127,10655,0,1,REG,2016,13
2016,IND,WR,ACT,Danny Anthrop,Daniel,Anthrop,00-0032342,NA,0,1,REG,2016,14
2016,IND,DL,ACT,Sterling Bailey,Sterling,Bailey,00-0032344,NA,0,1,REG,2016,14
2016,IND,WR,ACT,Marcus Leak,Marcus,Leak,00-0032349,NA,0,1,REG,2016,14
2016,IND,DB,ACT,Stefan McClure,Stefan,McClure,00-0032350,NA,0,1,REG,2016,14
2016,IND,WR,ACT,Mekale McKay,Mekale,McKay,00-0032351,NA,0,1,REG,2016,14
2016,IND,DB,ACT,Chris Milton,Christopher,Milton,00-0032353,10914,0,1,REG,2016,14
2016,IND,OL,ACT,Adam Redmond,Adam,Redmond,00-0032354,NA,0,1,REG,2016,14
2016,IND,WR,ACT,Chester Rogers,Chester,Rogers,00-0032355,10918,0,1,REG,2016,14
2016,IND,DL,ACT,Delvon Simmons,Delvon,Simmons,00-0032357,NA,0,1,REG,2016,14
2016,IND,WR,ACT,Tevaun Smith,Tevaun,Smith,00-0032358,NA,0,1,REG,2016,14
2016,IND,DB,ACT,Darius White,Darius,White,00-0032360,NA,0,1,REG,2016,14
2016,IND,LB,ACT,Curt Maggitt,Curt,Maggitt,00-0032361,NA,0,1,REG,2016,14
2016,IND,RB,ACT,Josh Ferguson,Joshua,Ferguson,00-0032377,10907,0,1,REG,2016,14
2016,IND,OL,ACT,Ryan Kelly,Ryan,Kelly,00-0032383,NA,0,1,REG,2016,14
2016,IND,DL,ACT,Hassan Ridgeway,Hassan,Ridgeway,00-0032402,10750,0,1,REG,2016,14
2016,IND,LB,ACT,Antonio Morrison,Antonio,Morrison,00-0032406,10759,0,1,REG,2016,14
2016,IND,OL,ACT,Joe Haeg,Joseph,Haeg,00-0032419,NA,0,1,REG,2016,14
2016,IND,LB,ACT,Trevor Bates,Trevor,Bates,00-0032452,10873,0,1,REG,2016,14
2016,IND,OL,ACT,Austin Blythe,Austin,Blythe,00-0032455,NA,0,1,REG,2016,14
2016,IND,DB,ACT,Matthias Farley,Matthias,Farley,00-0032496,10953,0,1,REG,2016,14
2016,IND,DB,ACT,Winston Rose,Winston,Rose,00-0032757,NA,0,1,REG,2016,14
2016,IND,DB,ACT,Frankie Williams,Frankie,Williams,00-0032829,NA,0,1,REG,2016,14
2016,IND,DB,ACT,T.J. Green,T.J.,Green,00-0033059,10691,0,1,REG,2016,14
2016,IND,OL,ACT,Le'Raven Clark,Le'Raven,Clark,00-0033065,NA,0,1,REG,2016,14
2016,IND,DB,ACT,Lee Hightower,Lee,Hightower,00-0033155,NA,0,1,REG,2016,14
2016,IND,RB,ACT,Chase Price,Chase,Price,00-0033173,NA,0,1,REG,2016,14
2016,IND,LB,ACT,Luke Rhodes,Luke,Rhodes,00-0032753,10940,0,14,REG,2016,14
2016,JAX,QB,ACT,Brandon Allen,Brandon,Allen,00-0032434,10835,0,1,REG,2016,15
2016,JAX,OL,ACT,Rashod Hill,Rashod,Hill,00-0032520,NA,0,1,REG,2016,15
2016,JAX,WR,ACT,Jamal Robinson,Jamal,Robinson,00-0032524,NA,0,1,REG,2016,15
2016,JAX,DB,ACT,Jarrod Wilson,Jarrod,Wilson,00-0032525,10902,0,1,REG,2016,15
2016,JAX,LB,ACT,Myles Jack,Myles,Jack,00-0032968,10670,0,1,REG,2016,15
2016,JAX,DL,ACT,Sheldon Day,Sheldon,Day,00-0033010,10737,0,1,REG,2016,15
2016,JAX,DB,ACT,Jalen Ramsey,Jalen,Ramsey,00-0033055,10639,0,1,REG,2016,15
2016,JAX,DL,ACT,Yannick Ngakoue,Yannick,Ngakoue,00-0033123,10703,0,1,REG,2016,15
2016,JAX,K,ACT,Sam Ficken,Sam,Ficken,00-0033138,NA,0,1,REG,2016,15
2016,JAX,WR,ACT,Alex Ellis,Alex,Ellis,00-0032864,11326,0,12,REG,2016,15
2016,KC,DL,ACT,Chris Jones,Christopher,Jones,00-0032762,10671,0,1,REG,2016,16
2016,KC,OL,ACT,Parker Ehinger,Parker,Ehinger,00-0032771,NA,0,1,REG,2016,16
2016,KC,WR,ACT,Demarcus Robinson,Demarcus,Robinson,00-0032775,10760,0,1,REG,2016,16
2016,KC,DB,ACT,D.J. White,David,White,00-0032788,10812,0,1,REG,2016,16
2016,KC,LB,ACT,Dadi Nicolas,Dadi,Nicolas,00-0032796,NA,0,1,REG,2016,16
2016,KC,WR,ACT,Mitch Mathews,Mitch,Mathews,00-0032817,NA,0,1,REG,2016,16
2016,KC,LB,ACT,Terrance Smith,Terrance,Smith,00-0032820,11181,0,1,REG,2016,16
2016,KC,OL,ACT,Zach Sterup,Zach,Sterup,00-0032921,NA,0,1,REG,2016,16
2016,KC,DB,ACT,Eric Murray,Eric,Murray,00-0033038,10740,0,1,REG,2016,16
2016,KC,WR,ACT,Tyreek Hill,Tyreek,Hill,00-0033040,10799,0,1,REG,2016,16
2016,KC,DB,ACT,Malcolm Jackson,Malcolm,Jackson,00-0033165,NA,0,1,REG,2016,16
2016,MIA,OL,ACT,Laremy Tunsil,Laremy,Tunsil,00-0032380,NA,0,1,REG,2016,17
2016,MIA,QB,ACT,Brandon Doughty,Brandon,Doughty,00-0032446,NA,0,1,REG,2016,17
2016,MIA,K,ACT,Marshall Koehn,Marshall,Koehn,00-0032616,NA,0,1,REG,2016,17
2016,MIA,DB,ACT,Lafayette Pitts,Lafayette,Pitts,00-0032617,11210,0,1,REG,2016,17
2016,MIA,DB,ACT,A.J. Hendy,A.J.,Hendy,00-0032620,NA,0,1,REG,2016,17
2016,MIA,WR,ACT,Rashawn Scott,Rashawn,Scott,00-0032621,NA,0,1,REG,2016,17
2016,MIA,OL,ACT,Ruben Carter,Ruben,Carter,00-0032624,NA,0,1,REG,2016,17
2016,MIA,WR,ACT,Brandon Shippen,Brandon,Shippen,00-0032625,NA,0,1,REG,2016,17
2016,MIA,LB,ACT,James Burgess,James,Burgess,00-0032627,11202,0,1,REG,2016,17
2016,MIA,WR,ACT,Jakeem Grant,Jakeem,Grant,00-0032791,10820,0,1,REG,2016,17
2016,MIA,DB,ACT,Jordan Lucas,Jordan,Lucas,00-0032797,10838,0,1,REG,2016,17
2016,MIA,DB,ACT,Xavien Howard,Xavien,Howard,00-0033050,10672,0,1,REG,2016,17
2016,MIA,WR,ACT,Leonte Carroo,Leonte,Carroo,00-0033060,10720,0,1,REG,2016,17
2016,MIA,WR,ACT,Thomas Duarte,Thomas,Duarte,00-0033061,10865,0,1,REG,2016,17
2016,MIA,RB,ACT,Kenyan Drake,Kenyan,Drake,00-0033118,10707,0,1,REG,2016,17
2016,MIN,WR,ACT,Moritz Boehringer,Moritz,Boehringer,00-0032341,NA,0,1,REG,2016,18
2016,MIN,DB,ACT,Mackensie Alexander,Mackensie,Alexander,00-0032389,10688,0,1,REG,2016,18
2016,MIN,OL,ACT,Willie Beavers,Willie,Beavers,00-0032405,NA,0,1,REG,2016,18
2016,MIN,LB,ACT,Kentrell Brothers,Kentrell,Brothers,00-0032422,10794,0,1,REG,2016,18
2016,MIN,WR,ACT,David Morgan,David,Morgan,00-0032430,10822,0,1,REG,2016,18
2016,MIN,DL,ACT,Stephen Weatherly,Stephen,Weatherly,00-0032448,10861,0,1,REG,2016,18
2016,MIN,DB,ACT,Jayron Kearse,Jayron,Kearse,00-0032454,10878,0,1,REG,2016,18
2016,MIN,WR,ACT,Kyle Carter,Kyle,Carter,00-0032606,10977,0,1,REG,2016,18
2016,MIN,WR,ACT,Marken Michel,Marken,Michel,00-0032609,10980,0,1,REG,2016,18
2016,MIN,DB,ACT,Tre Roberson,Tre,Roberson,00-0032849,11310,0,1,REG,2016,18
2016,MIN,RB,ACT,C.J. Ham,C.J.,Ham,00-0032918,11347,0,1,REG,2016,18
2016,MIN,WR,ACT,Laquon Treadwell,Laquon,Treadwell,00-0032951,10657,0,1,REG,2016,18
2016,NE,DB,ACT,Cyrus Jones,Cyrus,Jones,00-0032390,10694,0,1,REG,2016,19
2016,NE,OL,ACT,Joe Thuney,Joe,Thuney,00-0032391,NA,0,1,REG,2016,19
2016,NE,DL,ACT,Vincent Valentine,Vincent,Valentine,00-0032396,10730,0,1,REG,2016,19
2016,NE,WR,ACT,Malcolm Mitchell,Malcolm,Mitchell,00-0032400,NA,0,1,REG,2016,19
2016,NE,LB,ACT,Elandon Roberts,Elandon,Roberts,00-0032442,10848,0,1,REG,2016,19
2016,NE,OL,ACT,Ted Karras,Ted,Karras,00-0032445,NA,0,1,REG,2016,19
2016,NE,WR,ACT,Devin Lucien,Devin,Lucien,00-0032447,NA,0,1,REG,2016,19
2016,NE,RB,ACT,D.J. Foster,D.J.,Foster,00-0032577,11214,0,1,REG,2016,19
2016,NE,DL,ACT,Woodrow Hamilton,Woodrow,Hamilton,00-0032578,11215,0,1,REG,2016,19
2016,NE,DB,ACT,Jonathan Jones,Jonathan,Jones,00-0032580,11217,0,1,REG,2016,19
2016,NE,WR,ACT,Steven Scheu,Steven,Scheu,00-0032582,NA,0,1,REG,2016,19
2016,NE,QB,ACT,Jacoby Brissett,Jacoby,Brissett,00-0033119,10725,0,1,REG,2016,19
2016,NO,DB,ACT,Erik Harris,Erik,Harris,00-0032320,10346,0,1,REG,2016,20
2016,NO,K,ACT,Wil Lutz,William,Lutz,00-0032569,11096,0,1,REG,2016,20
2016,NO,WR,ACT,Michael Thomas,Michael,Thomas,00-0032765,10681,0,1,REG,2016,20
2016,NO,RB,ACT,Daniel Lasco,Daniel,Lasco,00-0032804,10871,0,1,REG,2016,20
2016,NO,OL,ACT,Jack Allen,Jack,Allen,00-0032872,NA,0,1,REG,2016,20
2016,NO,DB,ACT,Ken Crawley,Kenneth,Crawley,00-0032875,11224,0,1,REG,2016,20
2016,NO,WR,ACT,Jordan Williams,Jordan,Williams,00-0032876,11238,0,1,REG,2016,20
2016,NO,OL,ACT,Marcus Henry,Marcus,Henry,00-0032877,NA,0,1,REG,2016,20
2016,NO,OL,ACT,Landon Turner,Landon,Turner,00-0032879,NA,0,1,REG,2016,20
2016,NO,WR,ACT,Tommylee Lewis,Tommylee,Lewis,00-0032881,11231,0,1,REG,2016,20
2016,NO,DB,ACT,Vonn Bell,Vonn,Bell,00-0032939,10695,0,1,REG,2016,20
2016,NO,DB,ACT,De'Vante Harris,De'Vante,Harris,00-0032946,11227,0,1,REG,2016,20
2016,NO,WR,ACT,Jake Lampman,Jake,Lampman,00-0033021,11391,0,1,REG,2016,20
2016,NO,DL,ACT,David Onyemata,David,Onyemata,00-0033051,10754,0,1,REG,2016,20
2016,NO,WR,ACT,Garrett Griffin,Garrett,Griffin,00-0033095,11439,0,1,REG,2016,20
2016,NO,OL,ACT,Avery Young,Avery,Young,00-0032947,NA,0,6,REG,2016,20
2016,NO,DL,ACT,Sheldon Rankins,Sheldon,Rankins,00-0032759,10646,0,9,REG,2016,20
2016,NO,DB,ACT,Taveze Calhoun,Taveze,Calhoun,00-0032663,NA,0,17,REG,2016,20
2016,NYG,WR,ACT,Anthony Dable,Anthony,Dable,00-0032333,NA,0,1,REG,2016,21
2016,NYG,DB,ACT,Eli Apple,Eli,Apple,00-0032379,10644,0,1,REG,2016,21
2016,NYG,WR,ACT,Sterling Shepard,Sterling,Shepard,00-0032385,10674,0,1,REG,2016,21
2016,NYG,RB,ACT,Paul Perkins,Paul,Perkins,00-0032417,10783,0,1,REG,2016,21
2016,NYG,WR,ACT,Jerell Adams,Jerell,Adams,00-0032429,10818,0,1,REG,2016,21
2016,NYG,DB,ACT,Andrew Adams,Andrew,Adams,00-0032637,11240,0,1,REG,2016,21
2016,NYG,DB,ACT,Donte' Deayon,Donte,Deayon,00-0032641,11242,0,1,REG,2016,21
2016,NYG,DB,ACT,Michael Hunter,Michael,Hunter,00-0032643,11243,0,1,REG,2016,21
2016,NYG,WR,ACT,Ryan Malleck,Ryan,Malleck,00-0032650,NA,0,1,REG,2016,21
2016,NYG,WR,ACT,K.J. Maye,K.J.,Maye,00-0032653,NA,0,1,REG,2016,21
2016,NYG,DL,ACT,Greg Milhouse,Greg,Milhouse,00-0032654,NA,0,1,REG,2016,21
2016,NYG,DL,ACT,Romeo Okwara,Romeo,Okwara,00-0032655,11250,0,1,REG,2016,21
2016,NYG,WR,ACT,Darius Powe,Darius,Powe,00-0032656,NA,0,1,REG,2016,21
2016,NYG,WR,ACT,Roger Lewis,Roger,Lewis,00-0032659,11246,0,1,REG,2016,21
2016,NYG,DL,ACT,Ishaq Williams,Ishaq,Williams,00-0032868,NA,0,1,REG,2016,21
2016,NYG,DB,ACT,Darian Thompson,Darian,Thompson,00-0033083,10705,0,1,REG,2016,21
2016,NYG,LB,ACT,B.J. Goodson,B.J.,Goodson,00-0033121,10743,0,1,REG,2016,21
2016,NYG,DB,ACT,Joe Powell,Joe,Powell,00-0033181,NA,0,1,REG,2016,21
2016,NYJ,DB,ACT,Juston Burris,Juston,Burris,00-0032403,10752,0,1,REG,2016,22
2016,NYJ,OL,ACT,Brandon Shell,Brandon,Shell,00-0032420,NA,0,1,REG,2016,22
2016,NYJ,P,ACT,Lac Edwards,Lachlan,Edwards,00-0032449,10869,0,1,REG,2016,22
2016,NYJ,WR,ACT,Braedon Bowman,Braedon,Bowman,00-0032515,NA,0,1,REG,2016,22
2016,NYJ,WR,ACT,Robby Anderson,Robby,Anderson,00-0032688,11254,0,1,REG,2016,22
2016,NYJ,WR,ACT,Jason Vander Laan,Jason,Vander Laan,00-0032689,11266,0,1,REG,2016,22
2016,NYJ,OL,ACT,Kyle Friend,Kyle,Friend,00-0032692,NA,0,1,REG,2016,22
2016,NYJ,WR,ACT,Jalin Marshall,Jalin,Marshall,00-0032694,NA,0,1,REG,2016,22
2016,NYJ,K,ACT,Ross Martin,Ross,Martin,00-0032695,NA,0,1,REG,2016,22
2016,NYJ,DB,ACT,Doug Middleton,Doug,Middleton,00-0032697,11262,0,1,REG,2016,22
2016,NYJ,DL,ACT,Claude Pelon,Claude,Pelon,00-0032699,NA,0,1,REG,2016,22
2016,NYJ,DL,ACT,Lawrence Thomas,Lawrence,Thomas,00-0032740,NA,0,1,REG,2016,22
2016,NYJ,DB,ACT,Bryson Keeton,Bryson,Keeton,00-0032836,NA,0,1,REG,2016,22
2016,NYJ,QB,ACT,Christian Hackenberg,Christian,Hackenberg,00-0032953,NA,0,1,REG,2016,22
2016,NYJ,WR,ACT,Charone Peake,Charone,Peake,00-0032959,10875,0,1,REG,2016,22
2016,NYJ,LB,ACT,Jordan Jenkins,Jordan,Jenkins,00-0032970,10717,0,1,REG,2016,22
2016,NYJ,LB,ACT,Darron Lee,Darron,Lee,00-0033147,10654,0,1,REG,2016,22
2016,NYJ,RB,ACT,Troymaine Pope,Troymaine,Pope,00-0033164,11473,0,1,REG,2016,22
2016,NYJ,DL,ACT,Brandin Bryant,Brandin,Bryant,00-0032660,11280,0,16,REG,2016,22
2016,OAK,DB,ACT,Karl Joseph,Karl,Joseph,00-0032888,10648,0,1,REG,2016,23
2016,OAK,QB,ACT,Connor Cook,Connor,Cook,00-0032893,10734,0,1,REG,2016,23
2016,OAK,OL,ACT,Vadal Alexander,Vadal,Alexander,00-0032899,NA,0,1,REG,2016,23
2016,OAK,WR,ACT,K.J. Brent,K.J.,Brent,00-0032926,11349,0,1,REG,2016,23
2016,OAK,OL,ACT,Ross Burbank,Ross,Burbank,00-0032927,NA,0,1,REG,2016,23
2016,OAK,DL,ACT,James Cowser,James,Cowser,00-0032929,11351,0,1,REG,2016,23
2016,OAK,OL,ACT,Oni Omoile,Oni,Omoile,00-0032930,NA,0,1,REG,2016,23
2016,OAK,DB,ACT,Kenneth Durden,Kenneth,Durden,00-0032931,11352,0,1,REG,2016,23
2016,OAK,WR,ACT,Ryan O'Malley,Ryan,O'Malley,00-0032932,NA,0,1,REG,2016,23
2016,OAK,DB,ACT,Antonio Hamilton,Antonio,Hamilton,00-0032933,11353,0,1,REG,2016,23
2016,OAK,WR,ACT,Johnny Holton,Johnny,Holton,00-0032935,11354,0,1,REG,2016,23
2016,OAK,DL,ACT,Drew Iddings,Drew,Iddings,00-0032936,NA,0,1,REG,2016,23
2016,OAK,DL,ACT,Darius Latham,Darius,Latham,00-0032938,NA,0,1,REG,2016,23
2016,OAK,RB,ACT,DeAndre Washington,DeAndre,Washington,00-0032940,10777,0,1,REG,2016,23
2016,OAK,OL,ACT,Denver Kirkland,Denver,Kirkland,00-0033005,NA,0,1,REG,2016,23
2016,OAK,WR,ACT,Jaydon Mickens,Jaydon,Mickens,00-0033006,11371,0,1,REG,2016,23
2016,OAK,OL,ACT,Terran Vaughn,Terran,Vaughn,00-0033007,NA,0,1,REG,2016,23
2016,OAK,DB,ACT,Chris Edwards,Chris,Edwards,00-0033022,NA,0,1,REG,2016,23
2016,OAK,DL,ACT,Branden Jackson,Branden,Jackson,00-0033024,11394,0,1,REG,2016,23
2016,OAK,RB,ACT,Jalen Richard,Jalen,Richard,00-0033025,11395,0,1,REG,2016,23
2016,OAK,DL,ACT,Jihad Ward,Jihad,Ward,00-0033046,10678,0,1,REG,2016,23
2016,OAK,LB,ACT,Cory James,Cory,James,00-0033056,NA,0,1,REG,2016,23
2016,OAK,WR,ACT,Marvin Hall,Marvin,Hall,00-0033094,11440,0,1,REG,2016,23
2016,OAK,LB,ACT,Shilique Calhoun,Shilique,Calhoun,00-0033122,10709,0,1,REG,2016,23
2016,PHI,WR,ACT,Xavier Rush,Xavier,Rush,00-0032334,NA,0,1,REG,2016,24
2016,PHI,LB,ACT,Kamu Grugier-Hill,Caelan Kamuela,Grugier-Hill,00-0032437,10842,0,1,REG,2016,24
2016,PHI,LB,ACT,Don Cherry,Don,Cherry,00-0032664,NA,0,1,REG,2016,24
2016,PHI,WR,ACT,Bryce Treggs,Bryce,Treggs,00-0032724,NA,0,1,REG,2016,24
2016,PHI,RB,ACT,Wendell Smallwood,Wendell,Smallwood,00-0032782,10787,0,1,REG,2016,24
2016,PHI,OL,ACT,Halapoulivaati Vaitai,Halapoulivaati,Vaitai,00-0032785,NA,0,1,REG,2016,24
2016,PHI,DB,ACT,Jalen Mills,Jalen,Mills,00-0032803,10867,0,1,REG,2016,24
2016,PHI,RB,ACT,Cedric O'Neal,Cedric,O'Neal,00-0032838,NA,0,1,REG,2016,24
2016,PHI,WR,ACT,Hunter Sharp,Hunter,Sharp,00-0032839,11078,0,1,REG,2016,24
2016,PHI,WR,ACT,Paul Turner,Paul,Turner,00-0032841,NA,0,1,REG,2016,24
2016,PHI,DB,ACT,C.J. Smith,C.J.,Smith,00-0032856,NA,0,1,REG,2016,24
2016,PHI,DL,ACT,Destiny Vaeao,Destiny,Vaeao,00-0032859,11083,0,1,REG,2016,24
2016,PHI,OL,ACT,Dillon Gordon,Dillon,Gordon,00-0032909,NA,0,1,REG,2016,24
2016,PHI,QB,ACT,Carson Wentz,Carson,Wentz,00-0032950,10636,0,1,REG,2016,24
2016,PHI,OL,ACT,Isaac Seumalo,Isaac,Seumalo,00-0032954,NA,0,1,REG,2016,24
2016,PHI,OL,ACT,Darrell Greene,Darrell,Greene,00-0032962,NA,0,1,REG,2016,24
2016,PHI,WR,ACT,Byron Marshall,Byron,Marshall,00-0032964,11076,0,1,REG,2016,24
2016,PHI,WR,ACT,Marcus Johnson,Marcus,Johnson,00-0032980,11074,0,1,REG,2016,24
2016,PHI,DL,ACT,Aziz Shittu,Aziz,Shittu,00-0032981,NA,0,1,REG,2016,24
2016,PHI,WR,ACT,David Watford,David,Watford,00-0033146,NA,0,1,REG,2016,24
2016,PIT,LB,ACT,Tyler Matakevich,Tyler,Matakevich,00-0032366,10880,0,1,REG,2016,25
2016,PIT,DB,ACT,Sean Davis,Sean,Davis,00-0033053,10692,0,1,REG,2016,25
2016,PIT,DB,ACT,Artie Burns,Artie,Burns,00-0033103,10659,0,1,REG,2016,25
2016,PIT,DL,ACT,Javon Hargrave,Javon,Hargrave,00-0033109,10723,0,1,REG,2016,25
2016,PIT,WR,ACT,DeMarcus Ayers,DeMarcus,Ayers,00-0032365,NA,0,15,REG,2016,25
2016,PIT,DL,ACT,Johnny Maxey,Johnny,Maxey,00-0032529,NA,0,16,REG,2016,25
2016,LA,LB,ACT,Nicholas Grigsby,Nicholas,Grigsby,00-0032674,11187,0,1,REG,2016,26
2016,LA,LB,ACT,Cory Littleton,Cory,Littleton,00-0032677,11190,0,1,REG,2016,26
2016,LA,OL,ACT,Pace Murphy,Pace,Murphy,00-0032680,NA,0,1,REG,2016,26
2016,LA,WR,ACT,Nelson Spruce,Nelson,Spruce,00-0032685,NA,0,1,REG,2016,26
2016,LA,QB,ACT,Jared Goff,Jared,Goff,00-0033106,10635,0,1,REG,2016,26
2016,LA,WR,ACT,Tyler Higbee,Tyler,Higbee,00-0033110,10744,0,1,REG,2016,26
2016,LA,WR,ACT,Pharoh Cooper,Pharoh,Cooper,00-0033111,10751,0,1,REG,2016,26
2016,LA,WR,ACT,Temarrick Hemingway,Temarrick,Hemingway,00-0033112,10811,0,1,REG,2016,26
2016,LA,LB,ACT,Josh Forrest,Josh,Forrest,00-0033113,NA,0,1,REG,2016,26
2016,LA,WR,ACT,Mike Thomas,Mike,Thomas,00-0033114,10840,0,1,REG,2016,26
2016,LA,DL,ACT,Morgan Fox,Morgan,Fox,00-0032671,11184,0,5,REG,2016,26
2016,LA,DB,ACT,Blake Countess,Blake,Countess,00-0032793,10830,0,11,REG,2016,26
2016,LA,DB,ACT,Mike Jordan,Michael,Jordan,00-0032676,11189,0,12,REG,2016,26
2016,LA,RB,ACT,Aaron Green,Aaron,Green,00-0032672,NA,0,16,REG,2016,26
2016,LA,WR,ACT,Paul McRoberts,Paul,McRoberts,00-0032679,NA,0,16,REG,2016,26
2016,SD,DB,ACT,Dexter McCoil,Dexter,McCoil,00-0032322,NA,0,1,REG,2016,27
2016,SD,LB,ACT,Joshua Perry,Joshua,Perry,00-0032894,NA,0,1,REG,2016,27
2016,SD,LB,ACT,Jatavis Brown,Jatavis,Brown,00-0032895,10809,0,1,REG,2016,27
2016,SD,P,ACT,Drew Kaser,Drew,Kaser,00-0032896,10813,0,1,REG,2016,27
2016,SD,RB,ACT,Derek Watt,Derek,Watt,00-0032897,10832,0,1,REG,2016,27
2016,SD,QB,ACT,Mike Bercovici,Mike,Bercovici,00-0032901,NA,0,1,REG,2016,27
2016,SD,RB,ACT,Kenneth Farrow,Kenneth,Farrow,00-0032902,10988,0,1,REG,2016,27
2016,SD,LB,ACT,Chris Landrum,Chris,Landrum,00-0032905,10992,0,1,REG,2016,27
2016,SD,DB,ACT,Adrian McDonald,Adrian,McDonald,00-0032907,NA,0,1,REG,2016,27
2016,SD,OL,ACT,Spencer Pulley,Spencer,Pulley,00-0032911,NA,0,1,REG,2016,27
2016,SD,DB,ACT,Larry Scott,Larry,Scott,00-0032913,NA,0,1,REG,2016,27
2016,SD,WR,ACT,Matt Weiser,Matt,Weiser,00-0032914,NA,0,1,REG,2016,27
2016,SD,WR,ACT,Dom Williams,Dom,Williams,00-0032915,NA,0,1,REG,2016,27
2016,SD,DB,ACT,Trevor Williams,Trevor,Williams,00-0032916,11004,0,1,REG,2016,27
2016,SD,WR,ACT,Hunter Henry,Hunter,Henry,00-0033090,10669,0,1,REG,2016,27
2016,SD,OL,ACT,Max Tuerk,Max,Tuerk,00-0033130,NA,0,1,REG,2016,27
2016,SD,DL,ACT,Joey Bosa,Joey,Bosa,00-0033156,10637,0,2,REG,2016,27
2016,SF,DL,ACT,DeForest Buckner,DeForest,Buckner,00-0032378,10641,0,1,REG,2016,28
2016,SF,DB,ACT,Rashard Robinson,Rashard,Robinson,00-0032410,10767,0,1,REG,2016,28
2016,SF,DL,ACT,Ronald Blair,Ronald,Blair,00-0032413,10776,0,1,REG,2016,28
2016,SF,OL,ACT,John Theus,John,Theus,00-0032414,NA,0,1,REG,2016,28
2016,SF,WR,ACT,Aaron Burbridge,Aaron,Burbridge,00-0032441,10847,0,1,REG,2016,28
2016,SF,OL,ACT,Joshua Garnett,Joshua,Garnett,00-0033151,NA,0,1,REG,2016,28
2016,SF,OL,ACT,Alex Balducci,Alex,Balducci,00-0032714,NA,0,15,REG,2016,28
2016,SF,DB,ACT,Prince Charles Iworah,Prince Charles,Iworah,00-0032456,NA,0,16,REG,2016,28
2016,SF,LB,ACT,Wynton McManis,Wynton,McManis,00-0032960,NA,0,16,REG,2016,28
2016,SEA,OL,ACT,Germain Ifedi,Germain,Ifedi,00-0032384,NA,0,1,REG,2016,29
2016,SEA,DL,ACT,Jarran Reed,Jarran,Reed,00-0032387,10683,0,1,REG,2016,29
2016,SEA,RB,ACT,C.J. Prosise,C.J.,Prosise,00-0032393,10724,0,1,REG,2016,29
2016,SEA,WR,ACT,Nick Vannett,Nicholas,Vannett,00-0032394,10728,0,1,REG,2016,29
2016,SEA,OL,ACT,Rees Odhiambo,Rees,Odhiambo,00-0032397,NA,0,1,REG,2016,29
2016,SEA,DL,ACT,Quinton Jefferson,Quinton,Jefferson,00-0032416,10781,0,1,REG,2016,29
2016,SEA,RB,ACT,Alex Collins,Alex,Collins,00-0032426,10805,0,1,REG,2016,29
2016,SEA,OL,ACT,Joey Hunt,Joseph,Hunt,00-0032443,NA,0,1,REG,2016,29
2016,SEA,WR,ACT,Kenny Lawler,Kenny,Lawler,00-0032453,NA,0,1,REG,2016,29
2016,SEA,QB,ACT,Trevone Boykin,Trevone,Boykin,00-0032462,NA,0,1,REG,2016,29
2016,SEA,DB,ACT,DeAndre Elliott,DeAndre,Elliott,00-0032465,NA,0,1,REG,2016,29
2016,SEA,WR,ACT,George Fant,George,Fant,00-0032466,NA,0,1,REG,2016,29
2016,SEA,WR,ACT,Tanner McEvoy,Tanner,McEvoy,00-0032475,11288,0,1,REG,2016,29
2016,SEA,DB,ACT,Tyvis Powell,Tyvis,Powell,00-0032479,11291,0,1,REG,2016,29
2016,SEA,LB,ACT,Pete Robertson,Pete,Robertson,00-0032851,11317,0,1,REG,2016,29
2016,SEA,RB,ACT,Tani Tupou,Taniela,Tupou,00-0032852,NA,0,1,REG,2016,29
2016,SEA,LB,ACT,Kyle Coleman,Kyle,Coleman,00-0033086,NA,0,1,REG,2016,29
2016,SEA,RB,ACT,Kelvin Taylor,Kelvin,Taylor,00-0032440,NA,0,15,REG,2016,29
2016,TB,RB,ACT,Peyton Barber,Peyton,Barber,00-0032741,10927,0,1,REG,2016,30
2016,TB,RB,ACT,Russell Hansbrough,Russell,Hansbrough,00-0032747,10933,0,1,REG,2016,30
2016,TB,DB,ACT,Isaiah Johnson,Isaiah,Johnson,00-0032749,10935,0,1,REG,2016,30
2016,TB,DL,ACT,DaVonte Lambert,Davonte,Lambert,00-0032750,10937,0,1,REG,2016,30
2016,TB,LB,ACT,Cassanova McKinzy,Cassanova,McKinzy,00-0032751,10938,0,1,REG,2016,30
2016,TB,DL,ACT,Channing Ward,Channing,Ward,00-0032756,NA,0,1,REG,2016,30
2016,TB,DB,ACT,Vernon Hargreaves,Vernon,Hargreaves,00-0032758,10645,0,1,REG,2016,30
