year,weeksofar,id,team,massey,normalizedMassey
2019,17,18,Minnesota Vikings Offense,-0.6610267853,0.327054421
2019,17,1,Arizona Cardinals Offense,-0.6652608275,0.3257730703
2019,17,16,Kansas City Chiefs Offense,-0.6716324748,0.323844815
2019,17,4,Buffalo Bills Offense,-0.7299293078,0.3062024103
2019,17,19,New England Patriots Offense,-0.7313872713,0.305761186
2019,17,14,Indianapolis Colts Offense,-0.7476550961,0.3008380447
2019,17,15,Jacksonville Jaguars Offense,-0.8031435094,0.2840455537
2019,17,12,Green Bay Packers Offense,-0.8520466138,0.2692459787
2019,17,29,Seattle Seahawks Offense,-0.9371305017,0.2434969919
2019,17,6,Chicago Bears Offense,-0.9743938488,0.2322199635
2019,17,11,Detroit Lions Offense,-1.004028819,0.2232515152
2019,17,13,Houston Texans Offense,-1.015096422,0.2199021201
2019,17,7,Cincinnati Bengals Offense,-1.021292529,0.2180269885
2019,17,10,Denver Broncos Offense,-1.029384119,0.2155782258
2019,17,24,Philadelphia Eagles Offense,-1.031536645,0.2149268055
2019,17,27,Los Angeles Chargers Offense,-1.101102441,0.193874068
2019,17,30,Tampa Bay Buccaneers Offense,-1.126062378,0.1863204277
2019,17,22,New York Jets Offense,-1.228439543,0.1553379666
2019,17,32,Washington Commanders Offense,-1.29032778,0.1366086932
2019,17,31,Tennessee Titans Offense,-1.329224929,0.1248372262
2019,17,21,New York Giants Offense,-1.527922702,0.06470520327
2019,17,5,Carolina Panthers Offense,-1.635121619,0.03226353234
2019,17,2,Atlanta Falcons Offense,-1.648549531,0.02819983536
2019,17,17,Miami Dolphins Offense,-1.741731902,0
2019,18,57,Pittsburgh Steelers Defense,1.53430609,1
2019,18,50,Minnesota Vikings Defense,1.489373655,0.9861295836
2019,18,52,New Orleans Saints Defense,1.336169455,0.9388362181
2019,18,36,Buffalo Bills Defense,1.273688248,0.9195485839
2019,18,62,Tampa Bay Buccaneers Defense,1.206288639,0.8987426639
2019,18,48,Kansas City Chiefs Defense,1.196940307,0.8958568807
2019,18,37,Carolina Panthers Defense,1.193862883,0.8949068956
2019,18,45,Houston Texans Defense,1.192789093,0.894575422
2019,18,56,Philadelphia Eagles Defense,1.191150106,0.894069475
2019,18,60,San Francisco 49ers Defense,1.150469991,0.8815117281
2019,18,47,Jacksonville Jaguars Defense,1.101001248,0.8662409762
2019,18,44,Green Bay Packers Defense,1.046373171,0.8493775637
2019,18,58,Los Angeles Rams Defense,1.011842548,0.8387181343
2019,18,51,New England Patriots Defense,0.9991186655,0.8347903357
2019,18,35,Baltimore Ravens Defense,0.9619065361,0.8233031386
2019,18,33,Arizona Cardinals Defense,0.9371687833,0.8156667189
2019,18,63,Tennessee Titans Defense,0.9319904109,0.8140681814
2019,18,41,Dallas Cowboys Defense,0.9303206607,0.8135527379
2019,18,39,Cincinnati Bengals Defense,0.9205055519,0.8105228632
2019,18,61,Seattle Seahawks Defense,0.8965503461,0.8031280117
2019,18,40,Cleveland Browns Defense,0.8446953995,0.7871206507
2019,18,64,Washington Commanders Defense,0.8332984991,0.7836024849
2019,18,54,New York Jets Defense,0.7801336591,0.7671907663
2019,18,38,Chicago Bears Defense,0.7476845381,0.757173886
2019,18,53,New York Giants Defense,0.7335656449,0.7528154547
2019,18,42,Denver Broncos Defense,0.7260681044,0.7505010017
2019,18,46,Indianapolis Colts Defense,0.602384045,0.7123203551
2019,18,43,Detroit Lions Defense,0.4878099834,0.6769519189
2019,18,59,Los Angeles Chargers Defense,0.4870178056,0.6767073776
2019,18,34,Atlanta Falcons Defense,0.4575749409,0.6676185135
2019,18,55,Las Vegas Raiders Defense,0.4461915145,0.6641045071
2019,18,49,Miami Dolphins Defense,0.2319507272,0.5979694543
2019,18,3,Baltimore Ravens Offense,0.0005446844289,0.5265355735
2019,18,23,Las Vegas Raiders Offense,-0.2807324131,0.4397067492
2019,18,26,Los Angeles Rams Offense,-0.432303071,0.39291765
2019,18,28,San Francisco 49ers Offense,-0.4654125737,0.3826969131
2019,18,8,Cleveland Browns Offense,-0.4848096725,0.3767091263
2019,18,9,Dallas Cowboys Offense,-0.5613333468,0.3530866532
2019,18,20,New Orleans Saints Offense,-0.6020398796,0.3405207514
2019,18,25,Pittsburgh Steelers Offense,-0.6224434254,0.3342222795
2019,18,16,Kansas City Chiefs Offense,-0.6381586377,0.3293710726
2019,18,1,Arizona Cardinals Offense,-0.6550350253,0.3241614166
2019,18,14,Indianapolis Colts Offense,-0.699816983,0.3103374517
2019,18,19,New England Patriots Offense,-0.701408478,0.3098461652
2019,18,15,Jacksonville Jaguars Offense,-0.7553053963,0.2932084578
2019,18,18,Minnesota Vikings Offense,-0.8010863136,0.279076119
2019,18,12,Green Bay Packers Offense,-0.8166562769,0.2742697497
2019,18,6,Chicago Bears Offense,-0.9238547834,0.2411781103
2019,18,10,Denver Broncos Offense,-0.9573265096,0.2308455569
2019,18,11,Detroit Lions Offense,-0.9686384816,0.227353608
2019,18,7,Cincinnati Bengals Offense,-1.010060657,0.2145667909
2019,18,27,Los Angeles Chargers Offense,-1.065980255,0.1973046924
2019,18,30,Tampa Bay Buccaneers Offense,-1.090942497,0.1895989741
2019,18,22,New York Jets Offense,-1.19184536,0.1584507679
2019,18,29,Seattle Seahawks Offense,-1.194151305,0.1577389344
2019,18,32,Washington Commanders Offense,-1.241753285,0.1430444429
2019,18,24,Philadelphia Eagles Offense,-1.293361742,0.127113172
2019,18,4,Buffalo Bills Offense,-1.2944849,0.1267664587
2019,18,31,Tennessee Titans Offense,-1.304157668,0.1237805237
2019,18,13,Houston Texans Offense,-1.472883141,0.07169581962
2019,18,21,New York Giants Offense,-1.479348206,0.06970008647
2019,18,2,Atlanta Falcons Offense,-1.570266195,0.04163416095
2019,18,5,Carolina Panthers Offense,-1.600001737,0.03245494871
2019,18,17,Miami Dolphins Offense,-1.70513772,0
2019,19,60,San Francisco 49ers Defense,1.68335906,1
2019,19,50,Minnesota Vikings Defense,1.613468876,0.9797634283
2019,19,48,Kansas City Chiefs Defense,1.514162424,0.9510094309
2019,19,57,Pittsburgh Steelers Defense,1.490366048,0.9441192348
2019,19,52,New Orleans Saints Defense,1.300255746,0.889073153
2019,19,63,Tennessee Titans Defense,1.276090707,0.8820762113
2019,19,44,Green Bay Packers Defense,1.257048261,0.8765625068
2019,19,45,Houston Texans Defense,1.251943132,0.8750843262
2019,19,36,Buffalo Bills Defense,1.237937166,0.871028925
2019,19,62,Tampa Bay Buccaneers Defense,1.200854017,0.8602915687
2019,19,37,Carolina Panthers Defense,1.180398491,0.8543687094
2019,19,56,Philadelphia Eagles Defense,1.137599974,0.841976479
2019,19,47,Jacksonville Jaguars Defense,1.088903722,0.8278765704
2019,19,61,Seattle Seahawks Defense,0.9884151887,0.7987803038
2019,19,58,Los Angeles Rams Defense,0.974201737,0.7946648255
2019,19,35,Baltimore Ravens Defense,0.9695437478,0.7933161134
2019,19,51,New England Patriots Defense,0.9526549906,0.7884260054
2019,19,41,Dallas Cowboys Defense,0.903910644,0.7743121712
2019,19,33,Arizona Cardinals Defense,0.9009510492,0.773455226
2019,19,39,Cincinnati Bengals Defense,0.8765655098,0.7663944388
2019,19,40,Cleveland Browns Defense,0.7924003199,0.7420245657
2019,19,64,Washington Commanders Defense,0.790722986,0.7415388968
2019,19,54,New York Jets Defense,0.7698415751,0.7354927234
2019,19,53,New York Giants Defense,0.7061538616,0.7170520652
2019,19,38,Chicago Bears Defense,0.6954377566,0.7139492371
2019,19,42,Denver Broncos Defense,0.6946364137,0.7137172098
2019,19,46,Indianapolis Colts Defense,0.5902865185,0.6835028931
2019,19,59,Los Angeles Chargers Defense,0.4519483602,0.6434473385
2019,19,43,Detroit Lions Defense,0.4345614353,0.6384129869
2019,19,34,Atlanta Falcons Defense,0.417637962,0.633512827
2019,19,55,Las Vegas Raiders Defense,0.4111220691,0.6316261624
2019,19,49,Miami Dolphins Defense,0.2216586432,0.5767673823
2019,19,23,Las Vegas Raiders Offense,-0.2147609069,0.450402919
2019,19,3,Baltimore Ravens Offense,-0.3280892395,0.4175889126
2019,19,26,Los Angeles Rams Offense,-0.3749082999,0.4040325414
2019,19,8,Cleveland Browns Offense,-0.4472922162,0.383073914
2019,19,20,New Orleans Saints Offense,-0.5515856981,0.3528759317
2019,19,9,Dallas Cowboys Offense,-0.5734679293,0.3465399726
2019,19,28,San Francisco 49ers Offense,-0.5965155168,0.3398665868
2019,19,1,Arizona Cardinals Offense,-0.6008926369,0.3385991999
2019,19,25,Pittsburgh Steelers Offense,-0.6084600723,0.3364080631
2019,19,14,Indianapolis Colts Offense,-0.6467555252,0.3253196865
2019,19,16,Kansas City Chiefs Offense,-0.6647273197,0.3201159871
2019,19,19,New England Patriots Offense,-0.6815645476,0.3152407992
2019,19,15,Jacksonville Jaguars Offense,-0.7022439385,0.3092531203
2019,19,6,Chicago Bears Offense,-0.8891552149,0.2551333104
2019,19,10,Denver Broncos Offense,-0.8939230999,0.2537527782
2019,19,12,Green Bay Packers Offense,-0.9121742759,0.2484681844
2019,19,11,Detroit Lions Offense,-0.931819807,0.2427798577
2019,19,7,Cincinnati Bengals Offense,-0.9960773043,0.2241742197
2019,19,27,Los Angeles Chargers Offense,-1.000008749,0.2230358772
2019,19,30,Tampa Bay Buccaneers Offense,-1.049025987,0.2088430278
2019,19,32,Washington Commanders Offense,-1.21480598,0.1608417413
2019,19,22,New York Jets Offense,-1.224011989,0.1581761588
2019,19,24,Philadelphia Eagles Offense,-1.28880444,0.139415626
2019,19,4,Buffalo Bills Offense,-1.297117749,0.1370085227
2019,19,18,Minnesota Vikings Offense,-1.303351861,0.1352034473
2019,19,31,Tennessee Titans Offense,-1.335140508,0.1259991041
2019,19,29,Seattle Seahawks Offense,-1.395270754,0.1085885039
2019,19,21,New York Giants Offense,-1.489363683,0.08134407286
2019,19,2,Atlanta Falcons Offense,-1.514586552,0.07404083834
2019,19,5,Carolina Panthers Offense,-1.541534012,0.06623825175
2019,19,17,Miami Dolphins Offense,-1.737304348,0.009553317621
2019,19,13,Houston Texans Offense,-1.770298233,0
2019,20,60,San Francisco 49ers Defense,1.815117629,1
2019,20,48,Kansas City Chiefs Defense,1.626882733,0.9472968013
2019,20,50,Minnesota Vikings Defense,1.595529519,0.93851833
2019,20,57,Pittsburgh Steelers Defense,1.501720153,0.9122529893
2019,20,63,Tennessee Titans Defense,1.360072037,0.8725934526
2019,20,52,New Orleans Saints Defense,1.302716683,0.8565347372
2019,20,44,Green Bay Packers Defense,1.24232666,0.8396263561
2019,20,45,Houston Texans Defense,1.236197264,0.8379102089
2019,20,36,Buffalo Bills Defense,1.234459855,0.837423758
2019,20,62,Tampa Bay Buccaneers Defense,1.203160267,0.8286603013
2019,20,37,Carolina Panthers Defense,1.175489925,0.8209129834
2019,20,56,Philadelphia Eagles Defense,1.130661964,0.8083617671
2019,20,47,Jacksonville Jaguars Defense,1.07544726,0.7929024045
2019,20,61,Seattle Seahawks Defense,0.9919247786,0.769517251
2019,20,58,Los Angeles Rams Defense,0.9813829181,0.7665656741
2019,20,35,Baltimore Ravens Defense,0.9658135128,0.7622064534
2019,20,51,New England Patriots Defense,0.9360649458,0.7538772612
2019,20,33,Arizona Cardinals Defense,0.9124801447,0.7472738392
2019,20,41,Dallas Cowboys Defense,0.8960392457,0.7426706121
2019,20,39,Cincinnati Bengals Defense,0.8879196148,0.7403972264
2019,20,40,Cleveland Browns Defense,0.7948097392,0.7143277336
2019,20,64,Washington Commanders Defense,0.7813249899,0.7105521881
2019,20,54,New York Jets Defense,0.7740776111,0.7085230211
2019,20,53,New York Giants Defense,0.6979384147,0.6872050865
2019,20,38,Chicago Bears Defense,0.6753421257,0.6808784344
2019,20,42,Denver Broncos Defense,0.6720392217,0.6799536664
2019,20,46,Indianapolis Colts Defense,0.5768300569,0.6532964013
2019,20,59,Los Angeles Chargers Defense,0.4283724424,0.611730298
2019,20,34,Atlanta Falcons Defense,0.4203821714,0.6094931313
2019,20,43,Detroit Lions Defense,0.4141217558,0.6077403005
2019,20,55,Las Vegas Raiders Defense,0.3875461513,0.6002994944
2019,20,49,Miami Dolphins Defense,0.2258946792,0.5550392912
2019,20,23,Las Vegas Raiders Offense,-0.2074602313,0.4337058382
2019,20,3,Baltimore Ravens Offense,-0.3061142877,0.4060840505
2019,20,26,Los Angeles Rams Offense,-0.3508512497,0.3935583125
2019,20,8,Cleveland Browns Offense,-0.4321845137,0.37078611
2019,20,20,New Orleans Saints Offense,-0.5427810879,0.3398205806
2019,20,9,Dallas Cowboys Offense,-0.5812337005,0.3290543745
2019,20,1,Arizona Cardinals Offense,-0.5833780258,0.3284539927
2019,20,28,San Francisco 49ers Offense,-0.5846845456,0.328088185
2019,20,25,Pittsburgh Steelers Offense,-0.6006214879,0.323626059
2019,20,14,Indianapolis Colts Offense,-0.6360853844,0.3136966526
2019,20,19,New England Patriots Offense,-0.6676950522,0.3048463776
2019,20,15,Jacksonville Jaguars Offense,-0.6915737977,0.2981606551
2019,20,16,Kansas City Chiefs Offense,-0.7606332961,0.2788249393
2019,20,10,Denver Broncos Offense,-0.8877858921,0.24322395
2019,20,6,Chicago Bears Offense,-0.8945308853,0.2413354441
2019,20,11,Detroit Lions Offense,-0.9368903946,0.2294753603
2019,20,7,Cincinnati Bengals Offense,-0.9882387198,0.2150985309
2019,20,27,Los Angeles Chargers Offense,-0.9927080736,0.213847173
2019,20,12,Green Bay Packers Offense,-1.037522521,0.2012997401
2019,20,30,Tampa Bay Buccaneers Offense,-1.038573549,0.2010054666
2019,20,32,Washington Commanders Offense,-1.215055434,0.1515929505
2019,20,22,New York Jets Offense,-1.228995143,0.1476900223
2019,20,4,Buffalo Bills Offense,-1.296037345,0.128919122
2019,20,24,Philadelphia Eagles Offense,-1.296216078,0.1288690794
2019,20,18,Minnesota Vikings Offense,-1.301101422,0.1275012498
2019,20,29,Seattle Seahawks Offense,-1.379804591,0.1054654378
2019,20,31,Tennessee Titans Offense,-1.451883635,0.08528429064
2019,20,21,New York Giants Offense,-1.496824371,0.07270149858
2019,20,2,Atlanta Falcons Offense,-1.503952749,0.07070565026
2019,20,5,Carolina Panthers Offense,-1.529896251,0.0634418241
2019,20,17,Miami Dolphins Offense,-1.742287503,0.003975176022
2019,20,13,Houston Texans Offense,-1.756485253,0
2019,21,60,San Francisco 49ers Defense,2.023580384,1
2019,21,48,Kansas City Chiefs Defense,1.718485713,0.9192722732
2019,21,50,Minnesota Vikings Defense,1.58266947,0.8833354392
2019,21,57,Pittsburgh Steelers Defense,1.504761131,0.8627209751
2019,21,63,Tennessee Titans Defense,1.340317814,0.8192094476
2019,21,52,New Orleans Saints Defense,1.305001758,0.8098648567
2019,21,36,Buffalo Bills Defense,1.23752232,0.7920098689
2019,21,44,Green Bay Packers Defense,1.222408261,0.7880107049
2019,21,45,Houston Texans Defense,1.214828664,0.7860051516
2019,21,62,Tampa Bay Buccaneers Defense,1.204842263,0.7833627604
2019,21,37,Carolina Panthers Defense,1.179858733,0.7767521448
2019,21,56,Philadelphia Eagles Defense,1.135841028,0.7651051066
2019,21,47,Jacksonville Jaguars Defense,1.064437162,0.7462117194
2019,21,61,Seattle Seahawks Defense,0.99409213,0.7275984984
2019,21,58,Los Angeles Rams Defense,0.9777092955,0.7232636177
2019,21,35,Baltimore Ravens Defense,0.9560693836,0.7175377199
2019,21,51,New England Patriots Defense,0.9210454539,0.7082704252
2019,21,33,Arizona Cardinals Defense,0.9123252524,0.7059630692
2019,21,41,Dallas Cowboys Defense,0.9007689464,0.7029052828
2019,21,39,Cincinnati Bengals Defense,0.8909605931,0.7003100029
2019,21,40,Cleveland Browns Defense,0.7982547307,0.6757801299
2019,21,54,New York Jets Defense,0.7767482371,0.6700895345
2019,21,64,Washington Commanders Defense,0.7764562147,0.6700122657
2019,21,53,New York Giants Defense,0.7024020113,0.6504176019
2019,21,38,Chicago Bears Defense,0.6682875075,0.6413909403
2019,21,42,Denver Broncos Defense,0.6468873663,0.6357284856
2019,21,46,Indianapolis Colts Defense,0.5658199588,0.6142781355
2019,21,34,Atlanta Falcons Defense,0.4229437638,0.5764732456
2019,21,43,Detroit Lions Defense,0.4068010334,0.5722018963
2019,21,59,Los Angeles Chargers Defense,0.4033707846,0.5712942561
2019,21,55,Las Vegas Raiders Defense,0.3625444935,0.5604916627
2019,21,49,Miami Dolphins Defense,0.2285653052,0.5250409114
2019,21,23,Las Vegas Raiders Offense,-0.2088156231,0.409310381
2019,21,3,Baltimore Ravens Offense,-0.290248413,0.3877633511
2019,21,26,Los Angeles Rams Offense,-0.3192845272,0.380080426
2019,21,8,Cleveland Browns Offense,-0.4229373016,0.3526540117
2019,21,20,New Orleans Saints Offense,-0.5342105938,0.3232112164
2019,21,1,Arizona Cardinals Offense,-0.5570195174,0.3171759994
2019,21,9,Dallas Cowboys Offense,-0.5840843469,0.3100146742
2019,21,25,Pittsburgh Steelers Offense,-0.590767879,0.3082462187
2019,21,14,Indianapolis Colts Offense,-0.6405359442,0.2950776413
2019,21,19,New England Patriots Offense,-0.6605170363,0.2897906655
2019,21,28,San Francisco 49ers Offense,-0.6771913562,0.2853786581
2019,21,15,Jacksonville Jaguars Offense,-0.6960243575,0.2803954659
2019,21,10,Denver Broncos Offense,-0.8890727684,0.2293150609
2019,21,6,Chicago Bears Offense,-0.8980081037,0.2269507806
2019,21,11,Detroit Lions Offense,-0.9401521218,0.2157995181
2019,21,16,Kansas City Chiefs Offense,-0.9702139231,0.2078451973
2019,21,7,Cincinnati Bengals Offense,-0.978385111,0.2056831097
2019,21,27,Los Angeles Chargers Offense,-0.9940634654,0.2015346337
2019,21,12,Green Bay Packers Offense,-1.015581283,0.195841042
2019,21,30,Tampa Bay Buccaneers Offense,-1.028621524,0.192390608
2019,21,32,Washington Commanders Offense,-1.203317514,0.1461662341
2019,21,22,New York Jets Offense,-1.231826278,0.1386228453
2019,21,18,Minnesota Vikings Offense,-1.291499161,0.1228334636
2019,21,24,Philadelphia Eagles Offense,-1.298464561,0.1209904261
2019,21,4,Buffalo Bills Offense,-1.300528213,0.120444386
2019,21,29,Seattle Seahawks Offense,-1.357719677,0.1053115852
2019,21,31,Tennessee Titans Offense,-1.451151292,0.08058967885
2019,21,2,Atlanta Falcons Offense,-1.494412164,0.06914289787
2019,21,21,New York Giants Offense,-1.499459526,0.06780737133
2019,21,5,Carolina Panthers Offense,-1.521650706,0.0619356087
2019,21,17,Miami Dolphins Offense,-1.745118637,0.002806230725
2019,21,13,Houston Texans Offense,-1.755724238,0
2020,1,60,San Francisco 49ers Defense,2.904514425,1
2020,1,64,Washington Commanders Defense,2.4469325,0.9210490775
2020,1,1,Arizona Cardinals Offense,1.998219725,0.843628433
2020,1,48,Kansas City Chiefs Defense,1.76547565,0.803470904
2020,1,34,Atlanta Falcons Defense,1.395883,0.7397016005
2020,1,56,Philadelphia Eagles Defense,1.316572,0.7260173261
2020,1,52,New Orleans Saints Defense,1.2280825,0.7107493986
2020,1,61,Seattle Seahawks Defense,1.1686265,0.7004908945
2020,1,58,Los Angeles Rams Defense,1.0971985,0.6881667484
2020,1,59,Los Angeles Chargers Defense,1.0778595,0.6848300085
2020,1,53,New York Giants Defense,1.074038,0.684170649
2020,1,35,Baltimore Ravens Defense,1.0534395,0.6806165957
2020,1,43,Detroit Lions Defense,1.000616,0.6715024593
2020,1,57,Pittsburgh Steelers Defense,0.9682105,0.665911233
2020,1,47,Jacksonville Jaguars Defense,0.9141915,0.6565908258
