season,weeksofar,teamID,team,massey,normalizedMassey
2021,13,27,Los Angeles Chargers,1.423360749,0.6905181374
2021,13,3,Baltimore Ravens,0.9636495121,0.6445470137
2021,13,28,San Francisco 49ers,0.8419231421,0.6323743767
2021,13,7,Cincinnati Bengals,0.6271256557,0.6108946281
2021,13,31,Tennessee Titans,0.4184788259,0.5900299451
2021,13,14,Indianapolis Colts,0.382533544,0.5864354169
2021,13,10,Denver Broncos,0.2612020775,0.5743022703
2021,13,20,New Orleans Saints,0.2530408077,0.5734861433
2021,13,24,Philadelphia Eagles,0.2293672846,0.571118791
2021,13,8,Cleveland Browns,0.1006605243,0.558248115
2021,13,17,Miami Dolphins,0.08356767987,0.5565388305
2021,13,23,Las Vegas Raiders,-0.4448696632,0.5036950962
2021,13,18,Minnesota Vikings,-0.5713245698,0.4910496055
2021,13,29,Seattle Seahawks,-0.9828766648,0.449894396
2021,13,21,New York Giants,-0.9980607235,0.4483759902
2021,13,5,Carolina Panthers,-1.089300306,0.4392520319
2021,13,32,Washington Commanders,-1.261564443,0.4220256183
2021,13,25,Pittsburgh Steelers,-1.278208557,0.4203612068
2021,13,2,Atlanta Falcons,-2.070437453,0.3411383173
2021,13,6,Chicago Bears,-3.035517658,0.2446302967
2021,13,22,New York Jets,-4.030709636,0.145111099
2021,13,11,Detroit Lions,-4.35616952,0.1125651105
2021,13,13,Houston Texans,-4.700906647,0.07809139779
2021,13,15,Jacksonville Jaguars,-5.481820625,0
2021,14,1,Arizona Cardinals,4.091144033,1
2021,14,30,Tampa Bay Buccaneers,3.726266759,0.9635122726
2021,14,9,Dallas Cowboys,3.509249087,0.9418105054
2021,14,16,Kansas City Chiefs,3.43109963,0.9339955597
2021,14,12,Green Bay Packers,3.430534915,0.9339390882
2021,14,19,New England Patriots,2.790253138,0.8699109105
2021,14,26,Los Angeles Rams,2.477587319,0.8386443286
2021,14,4,Buffalo Bills,2.084448285,0.7993304252
2021,14,27,Los Angeles Chargers,1.937308387,0.7846164354
2021,14,28,San Francisco 49ers,1.076800592,0.6985656559
2021,14,20,New Orleans Saints,0.6723367616,0.6581192728
2021,14,31,Tennessee Titans,0.5913411264,0.6500197093
2021,14,3,Baltimore Ravens,0.5329053626,0.6441761329
2021,14,10,Denver Broncos,0.4111992474,0.6320055214
2021,14,7,Cincinnati Bengals,0.3963352632,0.630519123
2021,14,14,Indianapolis Colts,0.3626703159,0.6271526283
2021,14,24,Philadelphia Eagles,0.2692950218,0.6178150989
2021,14,18,Minnesota Vikings,0.2440086991,0.6152864666
2021,14,8,Cleveland Browns,0.05722846569,0.5966084433
2021,14,17,Miami Dolphins,-0.2123045584,0.5696551408
2021,14,29,Seattle Seahawks,-0.483076633,0.5425779334
2021,14,23,Las Vegas Raiders,-0.6337104045,0.5275145562
2021,14,32,Washington Commanders,-1.307864742,0.4600991224
2021,14,2,Atlanta Falcons,-1.357542937,0.455131303
2021,14,21,New York Giants,-1.358308548,0.4550547419
2021,14,5,Carolina Panthers,-1.581802519,0.4327053447
2021,14,25,Pittsburgh Steelers,-1.676909714,0.4231946253
2021,14,6,Chicago Bears,-3.129915775,0.2778940191
2021,14,22,New York Jets,-4.525448065,0.1383407902
2021,14,11,Detroit Lions,-4.542911995,0.1365943972
2021,14,13,Houston Texans,-5.373360552,0.0535495415
2021,14,15,Jacksonville Jaguars,-5.908855967,0
2021,15,16,Kansas City Chiefs,3.627040104,1
2021,15,12,Green Bay Packers,3.597953321,0.9970913218
2021,15,9,Dallas Cowboys,3.592662584,0.996562248
2021,15,1,Arizona Cardinals,3.27910193,0.9652061826
2021,15,30,Tampa Bay Buccaneers,2.822438445,0.9195398342
2021,15,26,Los Angeles Rams,2.606600096,0.8979559992
2021,15,4,Buffalo Bills,2.345230792,0.8718190688
2021,15,19,New England Patriots,1.920246031,0.8293205928
2021,15,27,Los Angeles Chargers,1.753197169,0.8126157066
2021,15,28,San Francisco 49ers,1.67696708,0.8049926977
2021,15,20,New Orleans Saints,1.095407473,0.746836737
2021,15,14,Indianapolis Colts,1.037782136,0.7410742033
2021,15,7,Cincinnati Bengals,0.8211485563,0.7194108453
2021,15,3,Baltimore Ravens,0.7237569263,0.7096716823
2021,15,18,Minnesota Vikings,0.6988006479,0.7071760544
2021,15,24,Philadelphia Eagles,0.5793050766,0.6952264973
2021,15,31,Tennessee Titans,0.495863221,0.6868823118
2021,15,10,Denver Broncos,0.2020335816,0.6574993478
2021,15,8,Cleveland Browns,0.03460150474,0.6407561401
2021,15,17,Miami Dolphins,-0.3279426577,0.6045017239
2021,15,23,Las Vegas Raiders,-0.4027301026,0.5970229794
2021,15,29,Seattle Seahawks,-0.5445910599,0.5828368837
2021,15,25,Pittsburgh Steelers,-0.9868092805,0.5386150616
2021,15,21,New York Giants,-1.917291699,0.4455668197
2021,15,32,Washington Commanders,-2.012049402,0.4360910494
2021,15,5,Carolina Panthers,-2.149000776,0.4223959121
2021,15,2,Atlanta Falcons,-2.245893001,0.4127066896
2021,15,6,Chicago Bears,-2.997914102,0.3375045795
2021,15,11,Detroit Lions,-3.481674405,0.2891285492
2021,15,13,Houston Texans,-4.676671122,0.1696288775
2021,15,22,New York Jets,-4.794609173,0.1578350723
2021,15,15,Jacksonville Jaguars,-6.372959896,0
2021,16,16,Kansas City Chiefs,3.730055811,1
2021,16,12,Green Bay Packers,3.607467659,0.9877411848
2021,16,9,Dallas Cowboys,3.434581103,0.9704525292
2021,16,26,Los Angeles Rams,3.224847636,0.9494791825
2021,16,30,Tampa Bay Buccaneers,2.948794271,0.9218738459
2021,16,1,Arizona Cardinals,2.891357928,0.9161302117
2021,16,4,Buffalo Bills,2.88063043,0.9150574619
2021,16,14,Indianapolis Colts,1.970712529,0.8240656718
2021,16,19,New England Patriots,1.61580222,0.7885746409
2021,16,28,San Francisco 49ers,1.366077632,0.7636021821
2021,16,7,Cincinnati Bengals,1.271066974,0.7541011162
2021,16,31,Tennessee Titans,1.07697569,0.7346919879
2021,16,27,Los Angeles Chargers,0.8052059969,0.7075150186
2021,16,24,Philadelphia Eagles,0.6116651357,0.6881609324
2021,16,3,Baltimore Ravens,0.5839444581,0.6853888647
2021,16,18,Minnesota Vikings,0.4209634164,0.6690907605
2021,16,20,New Orleans Saints,0.328107857,0.6598052046
2021,16,17,Miami Dolphins,0.2448443287,0.6514788518
2021,16,8,Cleveland Browns,0.06851023261,0.6338454421
2021,16,23,Las Vegas Raiders,-0.2763288536,0.5993615335
2021,16,10,Denver Broncos,-0.2965924908,0.5973351698
2021,16,29,Seattle Seahawks,-0.4914721934,0.5778471995
2021,16,25,Pittsburgh Steelers,-1.154488105,0.5115456084
2021,16,32,Washington Commanders,-2.312564222,0.3957379967
2021,16,2,Atlanta Falcons,-2.341655342,0.3928288847
2021,16,21,New York Giants,-2.38517545,0.3884768739
2021,16,5,Carolina Panthers,-2.701987837,0.3567956352
2021,16,6,Chicago Bears,-2.904833401,0.3365110787
2021,16,13,Houston Texans,-3.596482204,0.2673461984
2021,16,11,Detroit Lions,-3.688835395,0.2581108794
2021,16,22,New York Jets,-4.661251625,0.1608692563
2021,16,15,Jacksonville Jaguars,-6.269944189,0
2021,17,12,Green Bay Packers,3.973899141,1
2021,17,16,Kansas City Chiefs,3.56931113,0.959541199
2021,17,26,Los Angeles Rams,3.284657985,0.9310758844
2021,17,1,Arizona Cardinals,3.090366162,0.9116467021
2021,17,9,Dallas Cowboys,2.829743985,0.8855844844
2021,17,4,Buffalo Bills,2.696908346,0.8723009205
2021,17,30,Tampa Bay Buccaneers,2.561320266,0.8587421125
2021,17,7,Cincinnati Bengals,1.920952519,0.7947053378
2021,17,14,Indianapolis Colts,1.727890026,0.7753990886
2021,17,28,San Francisco 49ers,1.521744854,0.7547845713
2021,17,31,Tennessee Titans,1.381642687,0.7407743546
2021,17,19,New England Patriots,1.378253418,0.7404354277
2021,17,27,Los Angeles Chargers,1.21021778,0.7236318639
2021,17,3,Baltimore Ravens,0.9350661227,0.6961166982
2021,17,20,New Orleans Saints,0.3344028884,0.6360503748
2021,17,24,Philadelphia Eagles,0.3167836098,0.6342884469
2021,17,18,Minnesota Vikings,0.2942900262,0.6320390885
2021,17,8,Cleveland Browns,0.07714699338,0.6103247853
2021,17,23,Las Vegas Raiders,0.01259913848,0.6038699998
2021,17,29,Seattle Seahawks,-0.1613282443,0.5864772615
2021,17,17,Miami Dolphins,-0.3920793578,0.5634021501
2021,17,25,Pittsburgh Steelers,-0.4351573895,0.559094347
2021,17,10,Denver Broncos,-0.7160942518,0.5310006607
2021,17,6,Chicago Bears,-1.813394717,0.4212706142
2021,17,32,Washington Commanders,-2.264651469,0.376144939
2021,17,2,Atlanta Falcons,-2.977893315,0.3048207544
2021,17,21,New York Giants,-2.989751999,0.303634886
2021,17,5,Carolina Panthers,-3.110333319,0.291576754
2021,17,13,Houston Texans,-3.780470917,0.2245629942
2021,17,11,Detroit Lions,-3.837427554,0.2188673305
2021,17,22,New York Jets,-4.612513686,0.1413587173
2021,17,15,Jacksonville Jaguars,-6.026100859,0
2021,18,16,Kansas City Chiefs,4.029187625,1
2021,18,12,Green Bay Packers,3.836370714,0.9807183089
2021,18,9,Dallas Cowboys,3.739531921,0.9710344296
2021,18,26,Los Angeles Rams,3.239567758,0.9210380133
2021,18,4,Buffalo Bills,3.063414731,0.9034227106
2021,18,30,Tampa Bay Buccaneers,2.982723197,0.8953535572
2021,18,1,Arizona Cardinals,2.796202998,0.8767015373
2021,18,28,San Francisco 49ers,1.998745471,0.7969557846
2021,18,7,Cincinnati Bengals,1.854224373,0.7825036748
2021,18,31,Tennessee Titans,1.672067165,0.764287954
2021,18,14,Indianapolis Colts,1.341224529,0.7312036904
2021,18,19,New England Patriots,1.152062996,0.7122875371
2021,18,18,Minnesota Vikings,0.968122289,0.6938934664
2021,18,27,Los Angeles Chargers,0.8963083613,0.6867120736
2021,18,20,New Orleans Saints,0.7334208255,0.6704233201
2021,18,3,Baltimore Ravens,0.7179766959,0.6688789071
2021,18,8,Cleveland Browns,0.4522204882,0.6423032863
2021,18,29,Seattle Seahawks,0.4004771154,0.637128949
2021,18,23,Las Vegas Raiders,0.2635966366,0.6234409012
2021,18,24,Philadelphia Eagles,0.1629947077,0.6133807083
2021,18,17,Miami Dolphins,-0.01788743371,0.5952924941
2021,18,25,Pittsburgh Steelers,-0.1314408883,0.5839371487
2021,18,10,Denver Broncos,-0.740750935,0.523006144
2021,18,32,Washington Commanders,-2.148237303,0.3822575072
2021,18,6,Chicago Bears,-2.527914557,0.3442897818
2021,18,11,Detroit Lions,-3.510732862,0.2460079513
2021,18,5,Carolina Panthers,-3.734406701,0.2236405674
2021,18,2,Atlanta Falcons,-3.761729303,0.2209083072
2021,18,21,New York Giants,-4.09358054,0.1877231835
2021,18,13,Houston Texans,-4.253077072,0.1717735303
2021,18,22,New York Jets,-5.409870628,0.05609417474
2021,18,15,Jacksonville Jaguars,-5.970812375,0
2021,19,16,Kansas City Chiefs,4.669645,1
2021,19,26,Los Angeles Rams,4.538364025,0.9868719025
2021,19,4,Buffalo Bills,4.13636704,0.946672204
2021,19,30,Tampa Bay Buccaneers,3.941344057,0.9271699057
2021,19,12,Green Bay Packers,3.845890298,0.9176245298
2021,19,28,San Francisco 49ers,3.01087793,0.834123293
2021,19,7,Cincinnati Bengals,2.679851121,0.8010206121
2021,19,9,Dallas Cowboys,2.119513347,0.7449868347
2021,19,31,Tennessee Titans,1.941888742,0.7272243742
2021,19,1,Arizona Cardinals,1.509900928,0.6840255928
2021,19,14,Indianapolis Colts,1.425688202,0.6756043202
2021,19,18,Minnesota Vikings,0.9330220942,0.6263377094
2021,19,20,New Orleans Saints,0.7646616859,0.6095016686
2021,19,3,Baltimore Ravens,0.6267653283,0.5957120328
2021,19,29,Seattle Seahawks,0.5854855794,0.5915840579
2021,19,27,Los Angeles Chargers,0.4959831789,0.5826338179
2021,19,8,Cleveland Browns,0.199211174,0.5529566174
2021,19,17,Miami Dolphins,0.04594011064,0.5376295111
2021,19,19,New England Patriots,-0.09415732926,0.5236197671
2021,19,23,Las Vegas Raiders,-0.9494381466,0.4380916853
2021,19,10,Denver Broncos,-0.9621355773,0.4368219423
2021,19,25,Pittsburgh Steelers,-1.080273188,0.4250081812
2021,19,24,Philadelphia Eagles,-1.285199587,0.4045155412
2021,19,6,Chicago Bears,-2.257025523,0.3073329477
2021,19,32,Washington Commanders,-2.375058622,0.2955296378
2021,19,11,Detroit Lions,-3.243909182,0.2086445818
2021,19,2,Atlanta Falcons,-3.481792203,0.1848562797
2021,19,5,Carolina Panthers,-3.578613235,0.1751741765
2021,19,13,Houston Texans,-3.797610204,0.1532744796
2021,19,21,New York Giants,-4.08294065,0.124741435
2021,19,22,New York Jets,-4.951891396,0.03784636043
2021,19,15,Jacksonville Jaguars,-5.330355,0
2021,20,16,Kansas City Chiefs,5.075711251,1
2021,20,26,Los Angeles Rams,4.731425953,0.9655714701
2021,20,28,San Francisco 49ers,3.260908086,0.8185196834
2021,20,30,Tampa Bay Buccaneers,3.171370962,0.8095659711
2021,20,12,Green Bay Packers,3.030479552,0.7954768301
2021,20,4,Buffalo Bills,2.980692471,0.790498122
2021,20,7,Cincinnati Bengals,2.930919988,0.7855208736
2021,20,9,Dallas Cowboys,1.984709523,0.6908998272
2021,20,1,Arizona Cardinals,1.486247466,0.6410536215
2021,20,31,Tennessee Titans,1.38208282,0.6306371569
2021,20,14,Indianapolis Colts,1.222243998,0.6146532747
2021,20,18,Minnesota Vikings,0.9294790787,0.5853767827
2021,20,3,Baltimore Ravens,0.6889026165,0.5613191365
2021,20,27,Los Angeles Chargers,0.6188865235,0.5543175272
2021,20,29,Seattle Seahawks,0.6148369555,0.5539125704
2021,20,20,New Orleans Saints,0.4695512265,0.5393839975
2021,20,8,Cleveland Browns,0.1611880644,0.5085476813
2021,20,17,Miami Dolphins,-0.1800644585,0.474422429
2021,20,19,New England Patriots,-0.3450242208,0.4579264528
2021,20,23,Las Vegas Raiders,-0.6866538651,0.4237634884
2021,20,10,Denver Broncos,-0.7105974281,0.4213691321
2021,20,25,Pittsburgh Steelers,-0.883542319,0.404074643
2021,20,24,Philadelphia Eagles,-1.153944584,0.3770344165
2021,20,6,Chicago Bears,-2.00133928,0.2922949469
2021,20,32,Washington Commanders,-2.210537238,0.2713751511
2021,20,11,Detroit Lions,-2.891162831,0.2033125917
2021,20,2,Atlanta Falcons,-3.334900832,0.1589387917
2021,20,5,Carolina Panthers,-3.446075314,0.1478213435
2021,20,13,Houston Texans,-3.549998763,0.1374289986
2021,20,21,New York Giants,-3.686880816,0.1237407932
2021,20,22,New York Jets,-4.734625835,0.01896629134
2021,20,15,Jacksonville Jaguars,-4.924288749,0
2021,21,26,Los Angeles Rams,5.080536893,1
2021,21,16,Kansas City Chiefs,4.618995703,0.953845881
2021,21,7,Cincinnati Bengals,3.437747247,0.8357210354
2021,21,12,Green Bay Packers,3.142035635,0.8061498742
2021,21,30,Tampa Bay Buccaneers,3.083645265,0.8003108372
2021,21,28,San Francisco 49ers,3.027702968,0.7947166075
2021,21,4,Buffalo Bills,2.964731853,0.788419496
2021,21,9,Dallas Cowboys,1.920632711,0.6840095817
2021,21,1,Arizona Cardinals,1.539610735,0.6459073842
2021,21,31,Tennessee Titans,1.399889089,0.6319352196
2021,21,14,Indianapolis Colts,1.237323589,0.6156786696
2021,21,18,Minnesota Vikings,0.9979343022,0.5917397409
2021,21,3,Baltimore Ravens,0.7615518787,0.5681014985
2021,21,29,Seattle Seahawks,0.6477901153,0.5567253222
2021,21,27,Los Angeles Chargers,0.5844728836,0.550393599
2021,21,20,New Orleans Saints,0.4380415494,0.5357504656
2021,21,8,Cleveland Browns,0.2161523327,0.5135615439
2021,21,17,Miami Dolphins,-0.1958088018,0.4723654305
2021,21,19,New England Patriots,-0.3658379539,0.4553625153
2021,21,23,Las Vegas Raiders,-0.7018156994,0.4217647407
2021,21,10,Denver Broncos,-0.750031561,0.4169431546
2021,21,25,Pittsburgh Steelers,-0.8627694719,0.4056693635
2021,21,24,Philadelphia Eagles,-1.241842081,0.3677621026
2021,21,6,Chicago Bears,-1.950196479,0.2969266628
2021,21,32,Washington Commanders,-2.288510045,0.2630953062
2021,21,11,Detroit Lions,-2.844891574,0.2074571533
2021,21,2,Atlanta Falcons,-3.402858151,0.1516604956
2021,21,5,Carolina Panthers,-3.500172996,0.1419290111
2021,21,13,Houston Texans,-3.559879306,0.1359583801
2021,21,21,New York Giants,-3.758386739,0.1161076368
2021,21,22,New York Jets,-4.756330786,0.01631323203
2021,21,15,Jacksonville Jaguars,-4.919463107,0
2021,22,26,Los Angeles Rams,5.235052847,1
2021,22,16,Kansas City Chiefs,4.659281174,0.9424228327
2021,22,12,Green Bay Packers,3.070858087,0.783580524
2021,22,7,Cincinnati Bengals,3.057162658,0.7822109811
2021,22,28,San Francisco 49ers,2.985903629,0.7750850781
2021,22,4,Buffalo Bills,2.873575427,0.763852258
2021,22,30,Tampa Bay Buccaneers,2.790328066,0.7555275219
2021,22,9,Dallas Cowboys,1.859356636,0.6624303789
2021,22,1,Arizona Cardinals,1.559054352,0.6324001505
2021,22,31,Tennessee Titans,1.377532055,0.6142479208
2021,22,14,Indianapolis Colts,1.216542378,0.5981489531
2021,22,18,Minnesota Vikings,0.9789322422,0.5743879395
2021,22,3,Baltimore Ravens,0.7319118987,0.5496859051
2021,22,29,Seattle Seahawks,0.6811462388,0.5446093391
2021,22,27,Los Angeles Chargers,0.5663750548,0.5331322207
2021,22,20,New Orleans Saints,0.3921904154,0.5157137568
2021,22,8,Cleveland Browns,0.1904141195,0.4955361272
2021,22,17,Miami Dolphins,-0.2124356918,0.4552511461
2021,22,19,New England Patriots,-0.3769198832,0.4388027269
2021,22,23,Las Vegas Raiders,-0.6971940022,0.406775315
2021,22,10,Denver Broncos,-0.7306929901,0.4034254163
2021,22,25,Pittsburgh Steelers,-0.8472523671,0.3917694786
2021,22,24,Philadelphia Eagles,-1.224825769,0.3540121383
2021,22,6,Chicago Bears,-1.892242987,0.2872704166
2021,22,32,Washington Commanders,-2.228586134,0.2536361019
2021,22,11,Detroit Lions,-2.752425352,0.2012521801
2021,22,2,Atlanta Falcons,-3.337689248,0.1427257905
2021,22,5,Carolina Panthers,-3.430445662,0.1334501491
2021,22,13,Houston Texans,-3.431235434,0.1333711719
2021,22,21,New York Giants,-3.644258268,0.1120688885
2021,22,22,New York Jets,-4.654466338,0.01104808144
2021,22,15,Jacksonville Jaguars,-4.764947153,0
2022,1,16,Kansas City Chiefs,6.109422628,1
2022,1,26,Los Angeles Rams,5.109321101,0.8999898473
2022,1,4,Buffalo Bills,4.288862268,0.817943964
2022,1,30,Tampa Bay Buccaneers,4.155071576,0.8045648948
2022,1,7,Cincinnati Bengals,2.867423381,0.6758000754
2022,1,17,Miami Dolphins,2.153249986,0.6043827358
2022,1,28,San Francisco 49ers,2.006888325,0.5897465697
2022,1,18,Minnesota Vikings,1.597318923,0.5487896295
2022,1,3,Baltimore Ravens,1.323807456,0.5214384829
2022,1,14,Indianapolis Colts,0.8966162425,0.4787193615
2022,1,29,Seattle Seahawks,0.8725083214,0.4763085694
2022,1,12,Green Bay Packers,0.8081506688,0.4698728041
2022,1,31,Tennessee Titans,0.6689646854,0.4559542058
2022,1,27,Los Angeles Chargers,0.6049954659,0.4495572838
2022,1,20,New Orleans Saints,0.2916329421,0.4182210314
2022,1,6,Chicago Bears,-0.3465258803,0.3544051492
2022,1,8,Cleveland Browns,-0.6494629254,0.3241114447
2022,1,32,Washington Commanders,-0.654993317,0.3235584055
2022,1,9,Dallas Cowboys,-0.6573865408,0.3233190832
2022,1,25,Pittsburgh Steelers,-0.9295229955,0.2961054377
2022,1,24,Philadelphia Eagles,-1.295364237,0.2595213136
2022,1,10,Denver Broncos,-1.297966249,0.2592611124
2022,1,11,Detroit Lions,-1.633493703,0.225708367
2022,1,23,Las Vegas Raiders,-1.895510649,0.1995066723
2022,1,13,Houston Texans,-1.958868581,0.1931708791
2022,1,1,Arizona Cardinals,-2.561089081,0.1329488292
2022,1,2,Atlanta Falcons,-2.574006876,0.1316570497
2022,1,19,New England Patriots,-2.776110536,0.1114466836
2022,1,21,New York Giants,-3.120645484,0.07699318879
2022,1,15,Jacksonville Jaguars,-3.649492235,0.02410851375
2022,1,22,New York Jets,-3.863217308,0.002736006472
2022,1,5,Carolina Panthers,-3.890577372,0
2022,2,16,Kansas City Chiefs,5.865743761,1
2022,2,30,Tampa Bay Buccaneers,4.887228838,0.9021485077
2022,2,26,Los Angeles Rams,4.840125956,0.8974382196
2022,2,4,Buffalo Bills,4.767548948,0.8901805188
2022,2,28,San Francisco 49ers,2.451229603,0.6585485842
2022,2,17,Miami Dolphins,2.408833192,0.6543089431
2022,2,7,Cincinnati Bengals,2.16427201,0.6298528249
2022,2,12,Green Bay Packers,1.32566341,0.545991965
2022,2,27,Los Angeles Chargers,0.5084030242,0.4642659264
2022,2,18,Minnesota Vikings,0.4848692678,0.4619125507
2022,2,3,Baltimore Ravens,0.4143005222,0.4548556762
2022,2,24,Philadelphia Eagles,0.2653934205,0.439964966
2022,2,9,Dallas Cowboys,-0.09434629953,0.403990994
2022,2,20,New Orleans Saints,-0.1111555926,0.4023100647
2022,2,29,Seattle Seahawks,-0.1484733519,0.3985782887
2022,2,31,Tennessee Titans,-0.3287234197,0.380553282
2022,2,10,Denver Broncos,-0.3888650917,0.3745391148
2022,2,11,Detroit Lions,-0.426817841,0.3707438398
2022,2,14,Indianapolis Colts,-0.704664513,0.3429591726
2022,2,8,Cleveland Browns,-1.088314392,0.3045941848
2022,2,25,Pittsburgh Steelers,-1.293994515,0.2840261725
2022,2,32,Washington Commanders,-1.30830688,0.2825949359
2022,2,6,Chicago Bears,-1.411074215,0.2723182024
2022,2,1,Arizona Cardinals,-1.874755226,0.2259501013
2022,2,19,New England Patriots,-2.050476495,0.2083779745
2022,2,15,Jacksonville Jaguars,-2.196025675,0.1938230565
2022,2,21,New York Giants,-2.333303655,0.1800952584
2022,2,2,Atlanta Falcons,-2.390281893,0.1743974346
2022,2,13,Houston Texans,-2.482367907,0.1651888332
2022,2,23,Las Vegas Raiders,-2.608272524,0.1525983715
2022,2,22,New York Jets,-3.009136227,0.1125120012
2022,2,5,Carolina Panthers,-4.134256239,0
2022,3,16,Kansas City Chiefs,5.892629323,1
2022,3,26,Los Angeles Rams,5.752899617,0.9860270294
2022,3,30,Tampa Bay Buccaneers,5.265541109,0.9372911786
2022,3,4,Buffalo Bills,5.211131137,0.9318501814
2022,3,17,Miami Dolphins,3.732553359,0.7839924036
2022,3,7,Cincinnati Bengals,3.403240959,0.7510611636
2022,3,28,San Francisco 49ers,2.627552252,0.6734922929
2022,3,3,Baltimore Ravens,2.082528442,0.6189899119
2022,3,12,Green Bay Packers,2.032842301,0.6140212978
2022,3,24,Philadelphia Eagles,1.346226742,0.5453597419
2022,3,18,Minnesota Vikings,1.303022288,0.5410392965
2022,3,9,Dallas Cowboys,0.2623538765,0.4369724553
2022,3,14,Indianapolis Colts,0.1865192371,0.4293889914
2022,3,8,Cleveland Browns,0.07256627132,0.4179936948
2022,3,10,Denver Broncos,-0.3054100466,0.380196063
2022,3,31,Tennessee Titans,-0.5292456104,0.3578125067
2022,3,11,Detroit Lions,-0.6882760229,0.3419094654
2022,3,15,Jacksonville Jaguars,-0.8931416374,0.3214229039
2022,3,6,Chicago Bears,-1.061882627,0.304548805
2022,3,29,Seattle Seahawks,-1.132098836,0.297527184
2022,3,27,Los Angeles Chargers,-1.451587672,0.2655783005
2022,3,20,New Orleans Saints,-1.694641041,0.2412729636
2022,3,2,Atlanta Falcons,-2.161480781,0.1945889895
2022,3,25,Pittsburgh Steelers,-2.533848337,0.1573522339
2022,3,1,Arizona Cardinals,-2.877531832,0.1229838845
2022,3,32,Washington Commanders,-2.910903948,0.1196466729
2022,3,13,Houston Texans,-3.215716473,0.08916542038
2022,3,5,Carolina Panthers,-3.231481511,0.08758891658
2022,3,19,New England Patriots,-3.261286961,0.08460837158
2022,3,21,New York Giants,-3.357481412,0.07498892645
2022,3,23,Las Vegas Raiders,-3.758221489,0.03491491878
2022,3,22,New York Jets,-4.107370677,0
2022,4,16,Kansas City Chiefs,5.877799878,1
2022,4,4,Buffalo Bills,4.23369845,0.8355898572
2022,4,26,Los Angeles Rams,4.042852535,0.8165052658
2022,4,7,Cincinnati Bengals,3.809623401,0.7931823523
2022,4,30,Tampa Bay Buccaneers,3.302841173,0.7425041295
2022,4,28,San Francisco 49ers,3.110574226,0.7232774348
2022,4,24,Philadelphia Eagles,2.062788476,0.6184988598
2022,4,17,Miami Dolphins,1.845915238,0.596811536
2022,4,12,Green Bay Packers,1.712751282,0.5834951405
2022,4,9,Dallas Cowboys,1.595774923,0.5717975046
2022,4,18,Minnesota Vikings,1.443967192,0.5566167314
2022,4,3,Baltimore Ravens,1.288026936,0.5410227058
2022,4,31,Tennessee Titans,0.3648352988,0.4487035421
2022,4,27,Los Angeles Chargers,0.0589050556,0.4181105178
2022,4,8,Cleveland Browns,-0.3954807823,0.372671934
2022,4,11,Detroit Lions,-0.6866428233,0.3435557299
2022,4,10,Denver Broncos,-0.8341518662,0.3288048256
2022,4,29,Seattle Seahawks,-1.211724491,0.2910475631
2022,4,21,New York Giants,-1.25550223,0.2866697892
2022,4,23,Las Vegas Raiders,-1.265692821,0.2856507301
2022,4,2,Atlanta Falcons,-1.345893428,0.2776306694
2022,4,14,Indianapolis Colts,-1.381848925,0.2740351198
2022,4,20,New Orleans Saints,-1.664138206,0.2458061916
2022,4,15,Jacksonville Jaguars,-1.70163936,0.2420560762
2022,4,1,Arizona Cardinals,-1.709746896,0.2412453226
2022,4,6,Chicago Bears,-1.763695229,0.2358504893
2022,4,25,Pittsburgh Steelers,-2.457187422,0.16650127
2022,4,32,Washington Commanders,-3.000963943,0.1121236179
2022,4,22,New York Jets,-3.132307648,0.09898924742
2022,4,19,New England Patriots,-3.289220229,0.08329798928
2022,4,5,Carolina Panthers,-3.532317641,0.05898824808
2022,4,13,Houston Texans,-4.122200122,0
2022,5,16,Kansas City Chiefs,5.725097768,1
2022,5,4,Buffalo Bills,4.869173859,0.9144076091
2022,5,30,Tampa Bay Buccaneers,3.677149045,0.7952051277
2022,5,7,Cincinnati Bengals,3.537825754,0.7812727986
2022,5,28,San Francisco 49ers,3.427188977,0.7702091209
2022,5,9,Dallas Cowboys,3.065719766,0.7340621998
2022,5,24,Philadelphia Eagles,2.832549658,0.710745189
2022,5,26,Los Angeles Rams,2.543415296,0.6818317528
2022,5,18,Minnesota Vikings,1.740400962,0.6015303194
2022,5,3,Baltimore Ravens,1.595840989,0.5870743221
2022,5,17,Miami Dolphins,0.9059971129,0.5180899345
2022,5,31,Tennessee Titans,0.8971061302,0.5172008362
2022,5,27,Los Angeles Chargers,0.5593324075,0.483423464
2022,5,12,Green Bay Packers,0.4463155921,0.4721217824
2022,5,21,New York Giants,-0.2916858236,0.3983216409
2022,5,23,Las Vegas Raiders,-0.5731173732,0.3701784859
2022,5,8,Cleveland Browns,-0.7317708268,0.3543131405
2022,5,14,Indianapolis Colts,-0.7423656268,0.3532536605
2022,5,10,Denver Broncos,-0.8125401545,0.3462362078
2022,5,20,New Orleans Saints,-0.8589356587,0.3415966573
2022,5,22,New York Jets,-1.430245553,0.2844656679
2022,5,2,Atlanta Falcons,-1.821815331,0.2453086901
2022,5,19,New England Patriots,-1.984862096,0.2290040136
2022,5,15,Jacksonville Jaguars,-2.301164809,0.1973737423
2022,5,11,Detroit Lions,-2.451728053,0.1823174179
2022,5,1,Arizona Cardinals,-2.556833276,0.1718068956
2022,5,29,Seattle Seahawks,-2.7082954,0.1566606832
